player_id,full_name,first_name,last_name,age,team,position,fantasy_positions,depth_chart_position,depth_chart_order,status,number,height,weight,college,years_exp,injury_status,cache_date
12329,Cade Beresford,Cade,Beresford,,,OL,OL,,,Active,,78,308,Boise State,0.0,,2024-09-17
5296,Elijah Wellman,Elijah,Wellman,27.0,,FB,TE,,,Active,0.0,74,241,West Virginia,4.0,,2024-09-17
7782,Isaiah McDuffie,Isaiah,McDuffie,25.0,GB,LB,LB,LOLB,1.0,Active,58.0,73,227,Boston College,3.0,,2024-09-17
2782,Niko Davis,Niko,Davis,28.0,,DE,DL,,,Inactive,67.0,"6'5""",285,Liberty,0.0,,2024-09-17
12301,Treylen Brown,Treylen,Brown,24.0,,C,None,,,Active,,75,310,Jacksonville State,0.0,,2024-09-17
11279,Chim Okorafor,Chim,Okorafor,25.0,,OT,OT,,,Active,64.0,78,320,Benedictine,1.0,,2024-09-17
4216,Desmond King,Desmond,King,29.0,HOU,DB,DB,,,Active,25.0,70,201,Iowa,7.0,,2024-09-17
2160,Zac Kerin,Zac,Kerin,30.0,,G,OL,,,Inactive,69.0,77,305,Toledo,8.0,,2024-09-17
4363,Demetrious Cox,Demetrious,Cox,27.0,,SS,DB,,,Inactive,37.0,72,200,Michigan State,5.0,,2024-09-17
3837,Kenneth Durden,Kenneth,Durden,29.0,,CB,DB,,,Inactive,38.0,73,180,Youngstown State,6.0,,2024-09-17
10941,Tyler Lacy,Tyler,Lacy,24.0,JAX,DE,DL,LDT,2.0,Active,93.0,76,279,Oklahoma State,1.0,Out,2024-09-17
11756,Hunter Nourzad,Hunter,Nourzad,23.0,KC,OL,OL,OL,,Active,60.0,75,317,Penn State,0.0,,2024-09-17
3466,Andrew Williamson,Andrew,Williamson,29.0,,SS,DB,,,Active,0.0,73,212,Vanderbilt,6.0,,2024-09-17
1009,Bryan Walters,Bryan,Walters,32.0,,WR,WR,,,Injured Reserve,81.0,"6'0""",190,Cornell,10.0,,2024-09-17
10970,Henry To'oTo'o,Henry,To'oTo'o,23.0,HOU,LB,LB,ROLB,1.0,Active,39.0,74,228,Alabama,1.0,,2024-09-17
8609,Hauati Pututau,Hauati,Pututau,26.0,,DT,DL,,,Active,0.0,75,306,Utah,1.0,,2024-09-17
2678,Ray Drew,Ray,Drew,25.0,,DE,DL,,,Inactive,65.0,"6'4""",265,Georgia,0.0,,2024-09-17
3865,Chris Edwards,Chris,Edwards,29.0,,DB,DB,,,Inactive,38.0,74,215,Idaho,6.0,,2024-09-17
4553,Dieugot Joseph,Dieugot,Joseph,27.0,,OT,OL,,,Inactive,67.0,78,302,Florida International,5.0,,2024-09-17
3053,Shane McDermott,Shane,McDermott,26.0,,G,OL,,,Inactive,64.0,"6'4""",300,Miami,1.0,,2024-09-17
1524,Kevin Dorsey,Kevin,Dorsey,27.0,,WR,WR,,,Inactive,6.0,"6'1""",207,Maryland,2.0,,2024-09-17
1250,Will Johnson,Will,Johnson,31.0,,TE,"RB,TE",,,Inactive,46.0,"6'2""",238,West Virginia,8.0,,2024-09-17
11129,Nic Melsop,Nic,Melsop,25.0,,T,OL,,,Inactive,66.0,78,332,Delta State,0.0,,2024-09-17
7246,Drake Dorbeck,Drake,Dorbeck,25.0,,T,OL,,,Active,0.0,78,320,Southern Mississippi,2.0,,2024-09-17
2519,Neal Sterling,Neal,Sterling,29.0,,TE,TE,,,Inactive,85.0,75,257,"Monmouth, N.J.",7.0,,2024-09-17
6624,Joshua Simmons,Joshua,Simmons,25.0,,CB,DB,,,Active,48.0,75,205,Limestone,3.0,,2024-09-17
2721,Chris Harper,Chris,Harper,26.0,,WR,WR,,,Inactive,3.0,"5'11""",175,California,5.0,,2024-09-17
6459,Sean Modster,Sean,Modster,26.0,,WR,WR,,,Active,14.0,71,183,Boise State,3.0,,2024-09-17
12264,Cole Beck,Cole,Beck,29.0,,WR,WR,,,Active,,73,195,Virginia Tech,0.0,,2024-09-17
2735,Thurston Armbrister,Thurston,Armbrister,29.0,,LB,LB,,,Inactive,0.0,75,235,Miami,7.0,,2024-09-17
801,Charles Clay,Charles,Clay,32.0,,TE,TE,,,Active,85.0,75,246,Tulsa,11.0,,2024-09-17
4911,Quinton Schooley,Quinton,Schooley,28.0,,C,OL,,,Active,0.0,76,298,North Carolina State,6.0,,2024-09-17
4275,Justin Senior,Justin,Senior,27.0,,OT,OL,,,Active,0.0,77,310,Mississippi State,5.0,,2024-09-17
306,DeAngelo Williams,DeAngelo,Williams,37.0,,RB,RB,,,Inactive,34.0,"5'9""",215,Memphis,14.0,,2024-09-17
3484,Nelson Spruce,Nelson,Spruce,29.0,,WR,WR,,,Inactive,5.0,74,196,Colorado,6.0,,2024-09-17
2676,Zach Vigil,Zach,Vigil,30.0,,LB,LB,,,Inactive,56.0,74,238,Utah State,7.0,,2024-09-17
6374,Drew Belcher,Drew,Belcher,25.0,,TE,TE,,,Active,82.0,75,250,Maine,3.0,,2024-09-17
4054,Mo Alie-Cox,Mo,Alie-Cox,30.0,IND,TE,TE,TE,2.0,Active,81.0,77,267,VCU,7.0,,2024-09-17
1450,Ace Sanders,Ace,Sanders,26.0,,WR,WR,,,Inactive,18.0,"5'7""",173,South Carolina,3.0,,2024-09-17
1966,Ryan Lankford,Ryan,Lankford,25.0,,WR,WR,,,Inactive,85.0,"6'0""",175,Illinois,1.0,,2024-09-17
7944,Mike Strachan,Mike,Strachan,27.0,,WR,WR,,,Active,86.0,77,225,Charleston (WV),3.0,,2024-09-17
11319,Truman Jones,Truman,Jones,24.0,KC,DE,DL,,,Active,57.0,75,250,Harvard,1.0,,2024-09-17
219,Mario Williams,Mario,Williams,35.0,,DE,DL,,,Inactive,94.0,"6'6""",292,North Carolina State,14.0,,2024-09-17
2919,Tyler McDonald,Tyler,McDonald,26.0,,WR,WR,,,Inactive,15.0,"6'3""",190,South Carolina State,1.0,,2024-09-17
7740,Kobe Jones,Kobe,Jones,26.0,,LB,"DL,LB",,,Active,54.0,75,255,Mississippi State,3.0,,2024-09-17
1550,Ryan Griffin,Ryan,Griffin,33.0,,QB,QB,,,Active,4.0,76,218,Tulane,10.0,,2024-09-17
4969,Vita Vea,Vita,Vea,29.0,TB,DT,DL,NT,1.0,Active,50.0,76,347,Washington,6.0,Questionable,2024-09-17
623,Rodger Saffold,Rodger,Saffold,35.0,,G,"OG,OL",,,Active,65.0,76,323,Indiana,14.0,,2024-09-17
557,Perrish Cox,Perrish,Cox,33.0,,CB,DB,,,Inactive,20.0,"6'0""",190,Oklahoma State,10.0,,2024-09-17
11794,Micah Abraham,Micah,Abraham,23.0,,CB,DB,,,Active,33.0,70,185,Marshall,0.0,,2024-09-17
6930,Trystan Colon,Trystan,Colon,26.0,ARI,C,OL,OL,,Active,63.0,75,313,Missouri,4.0,,2024-09-17
3423,Robbie Chosen,Robbie,Chosen,31.0,MIA,WR,WR,,,Active,84.0,75,185,Temple,8.0,,2024-09-17
3175,Jack Conklin,Jack,Conklin,30.0,CLE,OT,"OL,OT",OL,,Active,78.0,78,308,Michigan State,8.0,Out,2024-09-17
1897,Nikita Whitlock,Nikita,Whitlock,29.0,,FB,RB,,,Inactive,49.0,"5'11""",250,Wake Forest,6.0,,2024-09-17
12121,Deshaun Fenwick,Deshaun,Fenwick,24.0,,RB,RB,,,Active,35.0,73,223,Oregon State,0.0,,2024-09-17
3723,Josh James,Josh,James,28.0,,G,OL,,,Active,0.0,78,315,"Carroll, Mont.",6.0,,2024-09-17
1282,Ryan Davis,Ryan,Davis,31.0,,DE,"DL,LB",,,Injured Reserve,98.0,"6'2""",260,Bethune-Cookman,8.0,,2024-09-17
406,John Phillips,John,Phillips,34.0,,TE,TE,,,Inactive,82.0,77,251,Virginia,13.0,,2024-09-17
3496,Stephen Anderson,Stephen,Anderson,31.0,,TE,TE,,,Active,40.0,75,230,California,8.0,,2024-09-17
1,GJ Kinne,GJ,Kinne,28.0,,QB,QB,,,Inactive,2.0,"6'2""",234,Tulsa,1.0,,2024-09-17
4813,Marvin Bracy,Marvin,Bracy,28.0,,WR,WR,,,Active,87.0,69,172,Florida State,5.0,,2024-09-17
11365,Tyreque Jones,Tyreque,Jones,25.0,,DB,DB,,,Active,33.0,74,195,Boise State,1.0,,2024-09-17
1800,Jordan Matthews,Jordan,Matthews,32.0,CAR,TE,TE,,,Active,81.0,75,236,Vanderbilt,10.0,,2024-09-17
7795,Rodarius Williams,Rodarius,Williams,26.0,,CB,DB,,,Active,28.0,72,193,Oklahoma State,2.0,,2024-09-17
5907,Vosean Joseph,Vosean,Joseph,24.0,,OLB,LB,,,Inactive,50.0,73,230,Florida,3.0,,2024-09-17
6702,Andrew Jacas,Andrew,Jacas,,,K,K,,,Inactive,0.0,,,,0.0,,2024-09-17
2780,Ian Wild,Ian,Wild,27.0,,S,DB,,,Inactive,38.0,"6'0""",208,Mercyhurst,1.0,,2024-09-17
591,Major Wright,Major,Wright,32.0,,SS,DB,,,Inactive,31.0,"5'11""",204,Florida,10.0,,2024-09-17
4833,Connor Bozick,Connor,Bozick,27.0,,G,OL,,,Active,74.0,77,320,Delaware,5.0,,2024-09-17
833,Jordan Cameron,Jordan,Cameron,32.0,,TE,TE,,,Inactive,84.0,"6'5""",249,Southern California,9.0,,2024-09-17
7964,Leighton McCarthy,Leighton,McCarthy,25.0,,LB,LB,,,Inactive,0.0,75,220,Florida Atlantic,1.0,,2024-09-17
7634,Jamin Davis,Jamin,Davis,25.0,WAS,LB,LB,LOLB,1.0,Active,52.0,75,234,Kentucky,3.0,Out,2024-09-17
7846,Caleb Johnson,Caleb,Johnson,26.0,JAX,LB,LB,LOLB,2.0,Active,57.0,74,220,Houston Baptist,3.0,,2024-09-17
4209,Danny Isidora,Danny,Isidora,28.0,,OL,"OG,OL",,,Active,66.0,75,306,Miami (FL),6.0,,2024-09-17
2537,Mario Alford,Mario,Alford,28.0,,WR,WR,,,Inactive,15.0,"5'9""",180,West Virginia,5.0,,2024-09-17
3953,Austin Trainor,Austin,Trainor,,,QB,QB,,,Inactive,9.0,"6'2""",212,West Georgia,0.0,,2024-09-17
12258,Buddha Jones,Buddha,Jones,23.0,,NT,DL,,,Inactive,62.0,73,307,Troy,0.0,Questionable,2024-09-17
5100,Jordan Wilkins,Jordan,Wilkins,29.0,,RB,RB,,,Active,30.0,73,216,Ole Miss,5.0,,2024-09-17
7938,Hunter Kampmoyer,Hunter,Kampmoyer,26.0,,TE,TE,,,Active,84.0,76,243,Oregon,3.0,,2024-09-17
404,Jon Kitna,Jon,Kitna,47.0,,QB,QB,,,Inactive,3.0,"6'2""",219,Central Washington,24.0,,2024-09-17
7392,Javelin Guidry,Javelin,Guidry,26.0,,CB,DB,,,Active,36.0,69,191,Utah,4.0,,2024-09-17
4847,Mikey Bart,Mikey,Bart,26.0,,DE,"DL,LB",,,Active,64.0,75,270,North Carolina,5.0,,2024-09-17
2758,Brennen Beyer,Brennen,Beyer,29.0,,ILB,LB,,,Inactive,0.0,75,266,Michigan,7.0,,2024-09-17
11376,Richard Gouraige,Richard,Gouraige,25.0,BUF,OL,OL,,,Active,75.0,77,306,Florida,1.0,,2024-09-17
7381,Niko Lalos,Niko,Lalos,27.0,NO,DE,DL,,,Active,57.0,77,269,Dartmouth,4.0,,2024-09-17
1872,Timmy Jernigan,Timmy,Jernigan,29.0,,DT,DL,,,Active,0.0,74,295,Florida State,8.0,,2024-09-17
7199,Josh Nurse,Josh,Nurse,25.0,,DB,DB,,,Inactive,38.0,75,200,Utah,2.0,,2024-09-17
698,Charlie Whitehurst,Charlie,Whitehurst,38.0,,QB,QB,,,Inactive,15.0,"6'5""",226,Clemson,14.0,,2024-09-17
6221,Justin Skule,Justin,Skule,27.0,TB,OT,"OL,OT",OL,,Active,77.0,78,315,Vanderbilt,5.0,,2024-09-17
8698,Jake Tonges,Jake,Tonges,25.0,SF,TE,TE,TE,3.0,Active,88.0,76,240,California,2.0,,2024-09-17
3453,Josh Ferguson,Josh,Ferguson,28.0,,RB,RB,,,Active,36.0,70,205,Illinois,6.0,,2024-09-17
4385,Kalif Phillips,Kalif,Phillips,27.0,,RB,RB,,,Active,34.0,70,221,North Carolina-Charlotte,5.0,,2024-09-17
1623,Marcus Cromartie,Marcus,Cromartie,29.0,,FS,DB,,,Injured Reserve,46.0,"6'0""",195,Wisconsin,7.0,,2024-09-17
7013,Steven Montez,Steven,Montez,26.0,,QB,QB,,,Active,12.0,77,230,Colorado,3.0,,2024-09-17
8084,Mark Gilbert,Mark,Gilbert,26.0,,CB,DB,,,Inactive,46.0,73,192,Duke,2.0,Questionable,2024-09-17
11849,Karsen Barnhart,Karsen,Barnhart,23.0,LAC,OL,OL,,,Active,61.0,77,316,Michigan,0.0,,2024-09-17
2745,Brad Bars,Brad,Bars,28.0,,DE,"DL,LB",,,Inactive,66.0,"6'3""",263,Penn State,5.0,,2024-09-17
2193,Darrin Reaves,Darrin,Reaves,28.0,,RB,RB,,,Inactive,24.0,70,220,Alabama-Birmingham,8.0,,2024-09-17
7862,T.J. Vasher,T.J.,Vasher,24.0,,WR,WR,,,Active,16.0,77,210,Texas Tech,1.0,,2024-09-17
10233,Max Duggan,Max,Duggan,23.0,,QB,QB,,,Active,8.0,73,207,TCU,1.0,,2024-09-17
8079,Craig Stevens,Craig,Stevens,36.0,,TE,TE,,,Inactive,88.0,"6'3""",263,California,12.0,,2024-09-17
1517,Theo Riddick,Theo,Riddick,30.0,,RB,RB,,,Injured Reserve,0.0,69,201,Notre Dame,9.0,,2024-09-17
5354,Canon Rooker,Canon,Rooker,,,K,K,,,Inactive,15.0,"5'11""",192,None,0.0,,2024-09-17
1396,Josh Aubrey,Josh,Aubrey,29.0,,SS,DB,,,Inactive,31.0,"5'10""",200,Stephen F. Austin,7.0,,2024-09-17
6279,Brandon Dillon,Brandon,Dillon,26.0,,TE,TE,,,Inactive,46.0,77,250,Marian (IN),4.0,Questionable,2024-09-17
6501,C.J. Conrad,C.J.,Conrad,25.0,,TE,TE,,,Active,43.0,76,248,Kentucky,3.0,,2024-09-17
5704,David Tepper,David,Tepper,,,,None,,,Inactive,0.0,,,,0.0,,2024-09-17
11217,Michael Ayers,Michael,Ayers,,,LB,LB,,,Active,43.0,74,223,Ashland,1.0,,2024-09-17
85,Justin Tuck,Justin,Tuck,37.0,,DE,DL,,,Inactive,91.0,"6'5""",265,Notre Dame,15.0,,2024-09-17
11709,Matt Goncalves,Matt,Goncalves,23.0,IND,OL,OL,OL,,Active,71.0,78,317,Pittsburgh,0.0,,2024-09-17
11161,Kendall Smith,Kendall,Smith,24.0,,DB,DB,,,Active,40.0,73,205,Illinois,1.0,,2024-09-17
8796,Silas Kelly,Silas,Kelly,,,LB,LB,,,Active,0.0,76,229,Coastal Carolina,1.0,Questionable,2024-09-17
8620,Segun Olubi,Segun,Olubi,24.0,IND,LB,LB,ROLB,2.0,Active,50.0,72,225,San Diego State,2.0,,2024-09-17
2311,Leonard Williams,Leonard,Williams,30.0,SEA,DE,DL,LDE,1.0,Active,99.0,77,300,USC,9.0,,2024-09-17
6351,Corrion Ballard,Corrion,Ballard,24.0,,S,DB,,,Active,35.0,75,200,Utah,3.0,,2024-09-17
3587,Stefan McClure,Stefan,McClure,28.0,,SS,DB,,,Inactive,30.0,71,205,California,6.0,,2024-09-17
11865,Jalyn Phillips,Jalyn,Phillips,23.0,,DB,DB,,,Active,35.0,73,205,Clemson,0.0,,2024-09-17
3777,Dillon Gordon,Dillon,Gordon,28.0,,OT,OL,,,Active,0.0,76,322,Louisiana State,6.0,,2024-09-17
5728,Kendall Calhoun,Kendall,Calhoun,27.0,,OT,OL,,,Active,0.0,79,300,Cincinnati,4.0,,2024-09-17
1007,Kevin Brock,Kevin,Brock,31.0,,TE,TE,,,Inactive,85.0,"6'5""",249,Rutgers,3.0,,2024-09-17
4932,Nick James,Nick,James,28.0,,DT,DL,,,Active,0.0,76,330,Mississippi State,5.0,,2024-09-17
6476,D'Angelo Ross,D'Angelo,Ross,27.0,HOU,DB,DB,,,Active,37.0,69,190,New Mexico,5.0,,2024-09-17
3005,Lavon Hooks,Lavon,Hooks,29.0,,DT,DL,,,Active,0.0,75,312,Mississippi,7.0,,2024-09-17
3511,Aziz Shittu,Aziz,Shittu,27.0,,DT,DL,,,Inactive,67.0,74,288,Stanford,6.0,,2024-09-17
5776,Mark Chapman,Mark,Chapman,,,WR,WR,,,Active,85.0,72,180,Central Michigan,4.0,,2024-09-17
6818,Nnamdi Madubuike,Nnamdi,Madubuike,26.0,BAL,DT,DL,LDE,1.0,Active,92.0,75,305,Texas A&M,4.0,,2024-09-17
2948,Brandon Cottom,Brandon,Cottom,29.0,,RB,RB,,,Active,42.0,76,265,Purdue,7.0,,2024-09-17
5635,Rashard Fant,Rashard,Fant,27.0,,CB,DB,,,Active,29.0,70,180,Indiana,4.0,,2024-09-17
6381,Alexander Hollins,Alexander,Hollins,25.0,,WR,WR,,,Active,0.0,73,166,Eastern Illinois,3.0,,2024-09-17
6016,Dax Raymond,Dax,Raymond,27.0,PIT,TE,TE,,,Active,49.0,76,245,Utah State,3.0,,2024-09-17
5538,Fred Lauina,Fred,Lauina,26.0,,G,OL,,,Active,60.0,76,315,Oregon State,4.0,,2024-09-17
11744,Dadrion Taylor-Demerson,Dadrion,Taylor-Demerson,23.0,ARI,DB,DB,FS,2.0,Active,42.0,70,189,Texas Tech,0.0,,2024-09-17
3738,Jake Bernstein,Jake,Bernstein,25.0,,G,OL,LG,3.0,Inactive,64.0,"6'3""",309,Vanderbilt,0.0,,2024-09-17
1163,Markus Kuhn,Markus,Kuhn,31.0,,DT,DL,,,Inactive,94.0,"6'4""",303,North Carolina State,8.0,,2024-09-17
4662,Dillon DeBoer,Dillon,DeBoer,27.0,,C,OL,,,Inactive,60.0,78,300,Florida Atlantic,5.0,,2024-09-17
11157,Brycen Tremayne,Brycen,Tremayne,24.0,WAS,WR,WR,,,Active,89.0,76,212,Stanford,1.0,,2024-09-17
3471,Aaron Green,Aaron,Green,29.0,,RB,RB,,,Inactive,36.0,71,205,Texas Christian,6.0,,2024-09-17
977,Demarcus Dobbs,Demarcus,Dobbs,32.0,,DE,DL,,,Inactive,95.0,"6'2""",282,Georgia,9.0,,2024-09-17
2297,Glenn Winston,Glenn,Winston,31.0,,RB,RB,,,Inactive,28.0,"6'2""",220,"Northwood, Mich.",6.0,,2024-09-17
6981,Tipa Galeai,Tipa,Galeai,25.0,,LB,"DL,LB",,,Inactive,40.0,77,229,Utah State,2.0,Questionable,2024-09-17
881,Ricky Stanzi,Ricky,Stanzi,30.0,,QB,QB,,,Inactive,2.0,"6'4""",228,Iowa,5.0,,2024-09-17
4542,B.T. Sanders,B.T.,Sanders,26.0,,SS,DB,,,Active,47.0,72,195,Nicholls State,5.0,,2024-09-17
5841,Ed Oliver,Ed,Oliver,26.0,BUF,DT,DL,LDT,1.0,Active,91.0,73,287,Houston,5.0,,2024-09-17
8366,Isaiah Graham-Mobley,Isaiah,Graham-Mobley,24.0,,LB,LB,,,Active,0.0,73,230,Boston College,1.0,,2024-09-17
6908,La'Mical Perine,La'Mical,Perine,26.0,,RB,RB,,,Active,35.0,71,216,Florida,4.0,,2024-09-17
7710,Janarius Robinson,Janarius,Robinson,26.0,LV,DE,DL,LDE,2.0,Active,97.0,77,260,Florida State,3.0,,2024-09-17
1370,William Campbell,William,Campbell,27.0,,G,OL,,,Inactive,64.0,"6'4""",311,Michigan,1.0,,2024-09-17
3482,Elijah Shumate,Elijah,Shumate,24.0,,SS,DB,,,Inactive,41.0,"6'0""",216,Notre Dame,0.0,,2024-09-17
4569,Brian Brown,Brian,Brown,27.0,,WR,WR,,,Active,3.0,74,205,Richmond,5.0,,2024-09-17
8823,Alex Mollette,Alex,Mollette,25.0,,OL,OL,,,Active,61.0,74,300,Marshall,1.0,,2024-09-17
12120,Zuri Henry,Zuri,Henry,24.0,,OL,OL,,,Active,65.0,78,310,Texas,0.0,,2024-09-17
8277,Christopher Allen,Christopher,Allen,25.0,,LB,LB,,,Active,45.0,76,242,Alabama,1.0,Questionable,2024-09-17
3945,Darius White,Darius,White,,,WR,WR,,,Inactive,6.0,"6'3""",205,Missouri,0.0,,2024-09-17
12060,Aaron Casey,Aaron,Casey,24.0,,LB,LB,,,Active,44.0,73,231,Indiana,0.0,,2024-09-17
5525,Justin Evans,Justin,Evans,26.0,,OT,OL,,,Active,65.0,77,315,South Carolina State,4.0,,2024-09-17
4673,Algernon Brown,Algernon,Brown,30.0,,FB,RB,,,Active,30.0,73,250,Brigham Young,5.0,,2024-09-17
5007,Keke Coutee,Keke,Coutee,26.0,,WR,WR,,,Active,88.0,71,180,Texas Tech,5.0,,2024-09-17
8116,Pierre Strong,Pierre,Strong,25.0,CLE,RB,RB,RB,3.0,Active,20.0,71,215,South Dakota State,2.0,Out,2024-09-17
2518,Hayes Pullard,Hayes,Pullard,29.0,,LB,LB,,,Inactive,50.0,72,235,Southern California,7.0,,2024-09-17
6823,Jacob Eason,Jacob,Eason,26.0,,QB,QB,,,Active,7.0,78,226,Washington,4.0,,2024-09-17
3648,Matt Weiser,Matt,Weiser,29.0,,TE,TE,,,Active,87.0,77,255,Buffalo,6.0,,2024-09-17
7675,Wyatt Davis,Wyatt,Davis,25.0,,G,"OG,OL",,,Active,50.0,76,315,Ohio State,3.0,,2024-09-17
1469,John Wetzel,John,Wetzel,30.0,,OG,"OG,OL",,,Inactive,75.0,79,328,Boston College,9.0,,2024-09-17
7619,Mathew Sexton,Mathew,Sexton,26.0,,WR,WR,,,Active,87.0,70,176,Eastern Michigan,3.0,,2024-09-17
7555,Jamie Newman,Jamie,Newman,24.0,,QB,QB,,,Inactive,10.0,76,230,Georgia,1.0,,2024-09-17
7195,John Daka,John,Daka,24.0,,DE,"DL,LB",,,Active,0.0,74,240,James Madison,2.0,,2024-09-17
4333,Jhaustin Thomas,Jhaustin,Thomas,28.0,,DT,DL,,,Active,0.0,78,275,Iowa State,5.0,,2024-09-17
3251,Jordan Jenkins,Jordan,Jenkins,28.0,,DE,"DL,LB",,,Inactive,94.0,75,259,Georgia,7.0,Questionable,2024-09-17
4855,Simeon Rice,Simeon,Rice,,,DE,DL,,,Inactive,97.0,,,,0.0,,2024-09-17
547,Shelley Smith,Shelley,Smith,33.0,,G,OL,,,Inactive,73.0,"6'4""",310,Colorado State,10.0,,2024-09-17
6114,Zack Bailey,Zack,Bailey,28.0,,G,OL,,,Active,61.0,77,299,South Carolina,5.0,,2024-09-17
525,Morgan Cox,Morgan,Cox,38.0,TEN,LS,LS,LS,,Active,46.0,76,233,Tennessee,14.0,,2024-09-17
7585,Davis Mills,Davis,Mills,25.0,HOU,QB,QB,QB,2.0,Active,10.0,76,225,Stanford,3.0,,2024-09-17
3284,Deon Bush,Deon,Bush,31.0,KC,DB,DB,,,Active,26.0,72,200,Miami (FL),8.0,,2024-09-17
12399,Caleb Chapman,Caleb,Chapman,,,WR,WR,,,Active,,77,220,Incarnate Word,0.0,,2024-09-17
2603,Shane Wynn,Shane,Wynn,29.0,,WR,WR,,,Inactive,0.0,67,167,Indiana,7.0,,2024-09-17
12221,Andre Carter,Andre,Carter,24.0,,DL,DL,,,Active,46.0,77,270,Indiana,0.0,,2024-09-17
1632,Deveron Carr,Deveron,Carr,28.0,,CB,DB,,,Inactive,1.0,"5'11""",190,Arizona State,2.0,,2024-09-17
3984,Taylor Symmank,Taylor,Symmank,29.0,,P,P,,,Active,9.0,75,193,Texas Tech,5.0,,2024-09-17
1084,Trevin Wade,Trevin,Wade,31.0,,CB,DB,,,Inactive,49.0,"5'10""",190,Arizona,8.0,,2024-09-17
708,Frank Zombo,Frank,Zombo,34.0,,LB,LB,,,Inactive,51.0,75,254,Central Michigan,12.0,,2024-09-17
8025,Adam Prentice,Adam,Prentice,27.0,NO,FB,RB,RB,3.0,Active,46.0,72,245,South Carolina,3.0,,2024-09-17
11406,Corey Mayfield,Corey,Mayfield,23.0,,CB,DB,,,Active,39.0,70,194,UTSA,1.0,,2024-09-17
7787,Damar Hamlin,Damar,Hamlin,26.0,BUF,DB,DB,SS,1.0,Active,3.0,72,200,Pittsburgh,3.0,,2024-09-17
8931,Josh Ali,Josh,Ali,25.0,,WR,WR,,,Active,80.0,72,200,Kentucky,2.0,,2024-09-17
5376,Jack Cichy,Jack,Cichy,26.0,,LB,LB,,,Active,48.0,74,238,Wisconsin,4.0,,2024-09-17
11434,Seth Benson,Seth,Benson,24.0,,LB,LB,,,Active,57.0,72,231,Iowa,1.0,,2024-09-17
2052,Tevin Reese,Tevin,Reese,26.0,,WR,WR,,,Inactive,16.0,"5'10""",163,Baylor,1.0,,2024-09-17
7700,Joshua Kaindoh,Joshua,Kaindoh,24.0,,DE,DL,,,Active,59.0,78,260,Florida State,2.0,,2024-09-17
8633,Stephon Robinson,Stephon,Robinson,,,WR,WR,,,Active,0.0,69,181,Kansas State,1.0,,2024-09-17
5436,Emmanuel Moseley,Emmanuel,Moseley,28.0,DET,CB,DB,DB,,Inactive,4.0,71,192,Tennessee,6.0,IR,2024-09-17
2359,Ameer Abdullah,Ameer,Abdullah,31.0,LV,RB,RB,RB,3.0,Active,8.0,69,203,Nebraska,9.0,,2024-09-17
6225,Kahzin Daniels,Kahzin,Daniels,26.0,,OLB,LB,,,Active,0.0,76,240,"Charleston, W. Va.",3.0,,2024-09-17
1743,Brittan Golden,Brittan,Golden,32.0,,WR,WR,,,Injured Reserve,83.0,"5'11""",186,West Texas A&M,8.0,,2024-09-17
1630,Darius Eubanks,Darius,Eubanks,29.0,,LB,LB,,,Inactive,49.0,"6'1""",215,Georgia Southern,7.0,,2024-09-17
3489,Keith Lumpkin,Keith,Lumpkin,26.0,,OT,OL,,,Inactive,66.0,"6'7""",327,Rutgers,0.0,,2024-09-17
103,Matt Forte,Matt,Forte,34.0,,RB,RB,,,Inactive,22.0,"6'2""",218,Tulane,12.0,,2024-09-17
6305,Austin Cutting,Austin,Cutting,25.0,,LS,LS,,,Inactive,58.0,75,245,Air Force,3.0,,2024-09-17
788,Dion Lewis,Dion,Lewis,31.0,,RB,RB,,,Injured Reserve,0.0,68,195,Pittsburgh,11.0,,2024-09-17
5043,Nathan Shepherd,Nathan,Shepherd,30.0,NO,DT,DL,LDT,1.0,Active,93.0,76,315,Fort Hays State,6.0,,2024-09-17
8241,Anthony Brown,Anthony,Brown,26.0,,QB,QB,,,Active,5.0,73,217,Oregon,2.0,,2024-09-17
5854,Drew Lock,Drew,Lock,27.0,NYG,QB,QB,QB,2.0,Active,2.0,76,228,Missouri,5.0,,2024-09-17
5021,Lorenzo Carter,Lorenzo,Carter,28.0,ATL,LB,"DL,LB",ROLB,1.0,Active,0.0,77,264,Georgia,6.0,,2024-09-17
7519,Aaron Patrick,Aaron,Patrick,26.0,,DE,DL,,,Active,94.0,76,245,Eastern Kentucky,2.0,,2024-09-17
2936,Rasheed Williams,Rasheed,Williams,,,RB,RB,,,Inactive,0.0,,,,,,2024-09-17
9,Mike Scifres,Mike,Scifres,39.0,,P,P,,,Inactive,5.0,"6'2""",215,Western Illinois,17.0,,2024-09-17
4594,Alex Barrett,Alex,Barrett,30.0,SF,DE,DL,,,Active,58.0,74,250,San Diego State,7.0,,2024-09-17
3211,Paul Perkins,Paul,Perkins,27.0,,RB,RB,,,Active,0.0,71,213,UCLA,6.0,,2024-09-17
7593,Trey Sermon,Trey,Sermon,25.0,IND,RB,RB,RB,2.0,Active,27.0,72,215,Ohio State,3.0,,2024-09-17
3731,Eric Lee,Eric,Lee,27.0,,DE,"DL,LB",,,Inactive,55.0,75,260,South Florida,6.0,,2024-09-17
6489,Taryn Christion,Taryn,Christion,,,QB,QB,,,Active,5.0,74,225,South Dakota State,3.0,,2024-09-17
